INF_ID,COL_ENG_NM,COL_KOR_NM,COL_EXP
OA-20879,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-20879,SERVICE,서비스명,seoulPublicHygieneBiz
OA-20879,START_INDEX,요청시작위치,정수입력
OA-20879,END_INDEX,요청종료위치,정수입력
OA-21209,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-21209,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-21209,SERVICE,서비스명,tbTraficCrsng
OA-21209,START_INDEX,요청시작위치,정수입력
OA-21209,END_INDEX,요청종료위치,정수입력
OA-21266,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-21266,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-21266,SERVICE,서비스명,tbHanyangDisconnectJpn
OA-21266,START_INDEX,요청시작위치,정수입력
OA-21266,END_INDEX,요청종료위치,정수입력
OA-21218,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-21218,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-21218,SERVICE,서비스명,tpssRouteSectionUser
OA-21218,START_INDEX,요청시작위치,정수입력
OA-21218,END_INDEX,요청종료위치,정수입력
OA-15963,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-15963,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-15963,SERVICE,서비스명,IotVdata023
OA-15963,START_INDEX,요청시작위치,정수입력
OA-15963,END_INDEX,요청종료위치,정수입력
OA-20889,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-20889,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-20889,SERVICE,서비스명,TbPublicWifiInfo_JN
OA-20889,START_INDEX,요청시작위치,정수입력
OA-20889,END_INDEX,요청종료위치,정수입력
OA-17572,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-17572,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-17572,SERVICE,서비스명,LOCALDATA_031201_GA
OA-17572,START_INDEX,요청시작위치,정수입력
OA-17572,END_INDEX,요청종료위치,정수입력
OA-19680,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-19680,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-19680,SERVICE,서비스명,LOCALDATA_103302_SD
OA-19680,START_INDEX,요청시작위치,정수입력
OA-19680,END_INDEX,요청종료위치,정수입력
OA-20908,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-20908,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-20908,SERVICE,서비스명,TbPublicWifiInfo_DJ
OA-20908,START_INDEX,요청시작위치,정수입력
OA-20908,END_INDEX,요청종료위치,정수입력
OA-17555,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-17555,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-17555,SERVICE,서비스명,LOCALDATA_031201_SD
OA-17555,START_INDEX,요청시작위치,정수입력
OA-17555,END_INDEX,요청종료위치,정수입력
OA-21260,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-21260,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-21260,SERVICE,서비스명,tbHanyangStampstampEng
OA-21260,START_INDEX,요청시작위치,정수입력
OA-21260,END_INDEX,요청종료위치,정수입력
OA-20544,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-20544,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-20544,SERVICE,서비스명,neisAcademyInfo_yc
OA-20544,START_INDEX,요청시작위치,정수입력
OA-20544,END_INDEX,요청종료위치,정수입력
OA-21076,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-21076,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-21076,SERVICE,서비스명,museumTrrecordMusic
OA-21076,START_INDEX,요청시작위치,정수입력
OA-21076,END_INDEX,요청종료위치,정수입력
OA-20786,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-20786,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-20786,SERVICE,서비스명,childSchoolHygiene_sb
OA-20786,START_INDEX,요청시작위치,정수입력
OA-20786,END_INDEX,요청종료위치,정수입력
OA-19843,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-19843,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-19843,SERVICE,서비스명,LOCALDATA_104101_GR
OA-19843,START_INDEX,요청시작위치,정수입력
OA-19843,END_INDEX,요청종료위치,정수입력
OA-19835,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-19835,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-19835,SERVICE,서비스명,LOCALDATA_104101_GB
OA-19835,START_INDEX,요청시작위치,정수입력
OA-19835,END_INDEX,요청종료위치,정수입력
OA-19646,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-19646,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-19646,SERVICE,서비스명,LOCALDATA_103201_DJ
OA-19646,START_INDEX,요청시작위치,정수입력
OA-19646,END_INDEX,요청종료위치,정수입력
OA-10620,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-10620,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-10620,SERVICE,서비스명,DjModelRestaurantCancel
OA-10620,START_INDEX,요청시작위치,정수입력
OA-10620,END_INDEX,요청종료위치,정수입력
OA-11159,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-11159,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-11159,SERVICE,서비스명,SbModelRestaurantCancel
OA-11159,START_INDEX,요청시작위치,정수입력
OA-11159,END_INDEX,요청종료위치,정수입력
OA-19853,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-19853,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-19853,SERVICE,서비스명,LOCALDATA_104201_JG
OA-19853,START_INDEX,요청시작위치,정수입력
OA-19853,END_INDEX,요청종료위치,정수입력
OA-17430,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-17430,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-17430,SERVICE,서비스명,LOCALDATA_031103_SD
OA-17430,START_INDEX,요청시작위치,정수입력
OA-17430,END_INDEX,요청종료위치,정수입력
OA-15661,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-15661,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-15661,SERVICE,서비스명,BigKcyBldabes
OA-15661,START_INDEX,요청시작위치,정수입력
OA-15661,END_INDEX,요청종료위치,정수입력
OA-17442,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-17442,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-17442,SERVICE,서비스명,LOCALDATA_031103_GS
OA-17442,START_INDEX,요청시작위치,정수입력
OA-17442,END_INDEX,요청종료위치,정수입력
OA-17444,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-17444,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-17444,SERVICE,서비스명,LOCALDATA_031103_GC
OA-17444,START_INDEX,요청시작위치,정수입력
OA-17444,END_INDEX,요청종료위치,정수입력
OA-17436,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-17436,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-17436,SERVICE,서비스명,LOCALDATA_031103_DB
OA-17436,START_INDEX,요청시작위치,정수입력
OA-17436,END_INDEX,요청종료위치,정수입력
OA-17446,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-17446,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-17446,SERVICE,서비스명,LOCALDATA_031103_DJ
OA-17446,START_INDEX,요청시작위치,정수입력
OA-17446,END_INDEX,요청종료위치,정수입력
OA-17428,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-17428,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-17428,SERVICE,서비스명,LOCALDATA_031103_JG
OA-17428,START_INDEX,요청시작위치,정수입력
OA-17428,END_INDEX,요청종료위치,정수입력
OA-17433,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-17433,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-17433,SERVICE,서비스명,LOCALDATA_031103_JR
OA-17433,START_INDEX,요청시작위치,정수입력
OA-17433,END_INDEX,요청종료위치,정수입력
OA-19479,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-19479,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-19479,SERVICE,서비스명,LOCALDATA_093014_YS
OA-19479,START_INDEX,요청시작위치,정수입력
OA-19479,END_INDEX,요청종료위치,정수입력
OA-10452,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-10452,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-10452,SERVICE,서비스명,YdpFoodHygieneBizLocManage
OA-10452,START_INDEX,요청시작위치,정수입력
OA-10452,END_INDEX,요청종료위치,정수입력
OA-17431,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-17431,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-17431,SERVICE,서비스명,LOCALDATA_031103_GJ
OA-17431,START_INDEX,요청시작위치,정수입력
OA-17431,END_INDEX,요청종료위치,정수입력
OA-19499,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-19499,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-19499,SERVICE,서비스명,LOCALDATA_093014_GN
OA-19499,START_INDEX,요청시작위치,정수입력
OA-19499,END_INDEX,요청종료위치,정수입력
OA-9814,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-9814,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-9814,SERVICE,서비스명,JongnoFoodHygieneBizLocManageDong
OA-9814,START_INDEX,요청시작위치,정수입력
OA-9814,END_INDEX,요청종료위치,정수입력
OA-17441,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-17441,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-17441,SERVICE,서비스명,LOCALDATA_031103_YC
OA-17441,START_INDEX,요청시작위치,정수입력
OA-17441,END_INDEX,요청종료위치,정수입력
OA-9989,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-9989,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-9989,SERVICE,서비스명,GangseoAdminMesurePublic
OA-9989,START_INDEX,요청시작위치,정수입력
OA-9989,END_INDEX,요청종료위치,정수입력
OA-9968,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-9968,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-9968,SERVICE,서비스명,GangseoFoodHygieneBizLocManageDong
OA-9968,START_INDEX,요청시작위치,정수입력
OA-9968,END_INDEX,요청종료위치,정수입력
OA-15669,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-15669,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-15669,SERVICE,서비스명,BigKcyPklot
OA-15669,START_INDEX,요청시작위치,정수입력
OA-15669,END_INDEX,요청종료위치,정수입력
OA-18682,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-18682,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-18682,SERVICE,서비스명,LOCALDATA_072405_DD
OA-18682,START_INDEX,요청시작위치,정수입력
OA-18682,END_INDEX,요청종료위치,정수입력
OA-19318,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-19318,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-19318,SERVICE,서비스명,LOCALDATA_093005_GR
OA-19318,START_INDEX,요청시작위치,정수입력
OA-19318,END_INDEX,요청종료위치,정수입력
OA-17438,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-17438,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-17438,SERVICE,서비스명,LOCALDATA_031103_EP
OA-17438,START_INDEX,요청시작위치,정수입력
OA-17438,END_INDEX,요청종료위치,정수입력
OA-17429,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-17429,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-17429,SERVICE,서비스명,LOCALDATA_031103_YS
OA-17429,START_INDEX,요청시작위치,정수입력
OA-17429,END_INDEX,요청종료위치,정수입력
OA-19309,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-19309,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-19309,SERVICE,서비스명,LOCALDATA_093005_SB
OA-19309,START_INDEX,요청시작위치,정수입력
OA-19309,END_INDEX,요청종료위치,정수입력
OA-15665,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-15665,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-15665,SERVICE,서비스명,BigExpospubuseArea
OA-15665,START_INDEX,요청시작위치,정수입력
OA-15665,END_INDEX,요청종료위치,정수입력
OA-10608,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-10608,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-10608,SERVICE,서비스명,DjFoodCollectCheckHygieneBiz
OA-10608,START_INDEX,요청시작위치,정수입력
OA-10608,END_INDEX,요청종료위치,정수입력
OA-15664,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-15664,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-15664,SERVICE,서비스명,TbBigDetl
OA-15664,START_INDEX,요청시작위치,정수입력
OA-15664,END_INDEX,요청종료위치,정수입력
OA-19279,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-19279,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-19279,SERVICE,서비스명,LOCALDATA_093004_YS
OA-19279,START_INDEX,요청시작위치,정수입력
OA-19279,END_INDEX,요청종료위치,정수입력
OA-19288,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-19288,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-19288,SERVICE,서비스명,LOCALDATA_093004_EP
OA-19288,START_INDEX,요청시작위치,정수입력
OA-19288,END_INDEX,요청종료위치,정수입력
OA-11380,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-11380,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-11380,SERVICE,서비스명,MpAdminMesure
OA-11380,START_INDEX,요청시작위치,정수입력
OA-11380,END_INDEX,요청종료위치,정수입력
OA-19294,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-19294,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-19294,SERVICE,서비스명,LOCALDATA_093004_GC
OA-19294,START_INDEX,요청시작위치,정수입력
OA-19294,END_INDEX,요청종료위치,정수입력
OA-19262,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-19262,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-19262,SERVICE,서비스명,LOCALDATA_093003_NW
OA-19262,START_INDEX,요청시작위치,정수입력
OA-19262,END_INDEX,요청종료위치,정수입력
OA-19190,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-19190,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-19190,SERVICE,서비스명,LOCALDATA_092903_MP
OA-19190,START_INDEX,요청시작위치,정수입력
OA-19190,END_INDEX,요청종료위치,정수입력
OA-19173,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-19173,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-19173,SERVICE,서비스명,LOCALDATA_092902_SC
OA-19173,START_INDEX,요청시작위치,정수입력
OA-19173,END_INDEX,요청종료위치,정수입력
OA-17435,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-17435,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-17435,SERVICE,서비스명,LOCALDATA_031103_GB
OA-17435,START_INDEX,요청시작위치,정수입력
OA-17435,END_INDEX,요청종료위치,정수입력
OA-19147,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-19147,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-19147,SERVICE,서비스명,LOCALDATA_092901_GA
OA-19147,START_INDEX,요청시작위치,정수입력
OA-19147,END_INDEX,요청종료위치,정수입력
OA-10355,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-10355,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-10355,SERVICE,서비스명,DongdeamoonListEnvGuideCheck
OA-10355,START_INDEX,요청시작위치,정수입력
OA-10355,END_INDEX,요청종료위치,정수입력
OA-19108,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-19108,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-19108,SERVICE,서비스명,LOCALDATA_092814_JR
OA-19108,START_INDEX,요청시작위치,정수입력
OA-19108,END_INDEX,요청종료위치,정수입력
OA-19116,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-19116,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-19116,SERVICE,서비스명,LOCALDATA_092814_YC
OA-19116,START_INDEX,요청시작위치,정수입력
OA-19116,END_INDEX,요청종료위치,정수입력
OA-17422,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-17422,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-17422,SERVICE,서비스명,LOCALDATA_031101_GA
OA-17422,START_INDEX,요청시작위치,정수입력
OA-17422,END_INDEX,요청종료위치,정수입력
OA-17406,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-17406,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-17406,SERVICE,서비스명,LOCALDATA_031101_GJ
OA-17406,START_INDEX,요청시작위치,정수입력
OA-17406,END_INDEX,요청종료위치,정수입력
OA-17425,KEY,인증키,OpenAPI에서 발급받은 인증키
OA-17425,TYPE,요청파일 타입,"xml : xml파일, xls : 엑셀파일, json : json파일"
OA-17425,SERVICE,서비스명,LOCALDATA_031101_SP
